time x1 y1 x2 y2
8.537000000000000810e+00 -1.108556199971431344e-01 -3.843319288259161026e-01 -3.940482003359885299e-01 -1.018395175277954090e-01
8.538000000000000256e+00 -1.328813990468653283e-01 -3.772830950193074018e-01 -4.329491181549957046e-01 -1.127847699787806190e-01
8.538999999999999702e+00 -1.525921489536263553e-01 -3.697507756282795710e-01 -4.663212783559522734e-01 -1.216096195004443270e-01
8.540000000000000924e+00 -1.704077222907499356e-01 -3.618856285951110863e-01 -4.947656794731152274e-01 -1.278088984135680728e-01
8.541000000000000369e+00 -1.868099702433332621e-01 -3.536976604639687771e-01 -5.190503367384626809e-01 -1.309504071224694144e-01
8.541999999999999815e+00 -2.022183698120736950e-01 -3.451198790428442464e-01 -5.398995137769595498e-01 -1.307103526440247521e-01
8.543000000000001037e+00 -2.169239343353351890e-01 -3.360714309674048828e-01 -5.578659649250882202e-01 -1.268860304793786309e-01
8.544000000000000483e+00 -2.310709748911947414e-01 -3.265060559359242442e-01 -5.732795560414842839e-01 -1.193991101636838748e-01
8.544999999999999929e+00 -2.446678170088970039e-01 -3.164453496578846781e-01 -5.862476907010849558e-01 -1.083031149037893826e-01
8.545999999999999375e+00 -2.576121682061771057e-01 -3.059999522746896239e-01 -5.966862828062085011e-01 -9.380017657215777849e-02
8.547000000000000597e+00 -2.697229483907058745e-01 -2.953803160527536664e-01 -6.043689379902169589e-01 -7.626376796711969996e-02
8.548000000000000043e+00 -2.807739998312018814e-01 -2.848964040116832575e-01 -6.089886489380065271e-01 -5.625882155486772174e-02
8.548999999999999488e+00 -2.905264383991617017e-01 -2.749443372595589685e-01 -6.102285836827441301e-01 -3.454771020111804813e-02
8.550000000000000711e+00 -2.987567584358855610e-01 -2.659781932581727903e-01 -6.078364451776685495e-01 -1.206925831573851804e-02
8.551000000000000156e+00 -3.052780286330794013e-01 -2.584672614353716869e-01 -6.016910760272959902e-01 1.012035059182875285e-02
8.551999999999999602e+00 -3.099519512668442722e-01 -2.528434058975551069e-01 -5.918430703526165182e-01 3.094770915112121656e-02
8.553000000000000824e+00 -3.126904042107221393e-01 -2.494488146184207222e-01 -5.785094170603470864e-01 4.944958351654904494e-02
8.554000000000000270e+00 -3.134466860388914755e-01 -2.484978370353284061e-01 -5.620131782633051021e-01 6.489440751333708235e-02
8.554999999999999716e+00 -3.121991586675696428e-01 -2.500633626248789376e-01 -5.426828150209026536e-01 7.685755159444523921e-02
8.556000000000000938e+00 -3.089325413633540740e-01 -2.540879471497606290e-01 -5.207481471437938048e-01 8.522628648606161983e-02
8.557000000000000384e+00 -3.036232607520437110e-01 -2.604091310424741512e-01 -4.962737312634014630e-01 9.014157315272852689e-02
8.557999999999999829e+00 -2.962342007476353456e-01 -2.687848550558786243e-01 -4.691535199945601753e-01 9.190740855838314127e-02
8.559000000000001052e+00 -2.867216398541542755e-01 -2.789098442854691662e-01 -4.391671657168092491e-01 9.090140709076821590e-02
8.560000000000000497e+00 -2.750542330752216991e-01 -2.904223973239695167e-01 -4.060806886230382551e-01 8.750890324079724225e-02
8.560999999999999943e+00 -2.612405031799027166e-01 -3.029082361018122782e-01 -3.697626597574396046e-01 8.208909055353030837e-02
8.561999999999999389e+00 -2.453566531409872020e-01 -3.159115584454821879e-01 -3.302784070540025207e-01 7.496987589533848917e-02
8.563000000000000611e+00 -2.275621850908287058e-01 -3.289611708343211927e-01 -2.879249604753635339e-01 6.645801856836347499e-02
8.564000000000000057e+00 -2.080922511522575180e-01 -3.416103262642770089e-01 -2.431895873144850617e-01 5.684691986674217379e-02
8.564999999999999503e+00 -1.872263196564366572e-01 -3.534774465618786832e-01 -1.966511510843846067e-01 4.641150371376318029e-02
8.566000000000000725e+00 -1.652462448178647625e-01 -3.642714352973539516e-01 -1.488708631291207896e-01 3.539323273642153156e-02
8.567000000000000171e+00 -1.424017010068789058e-01 -3.737937339634621048e-01 -1.003159937168232874e-01 2.398609614597896345e-02
8.567999999999999616e+00 -1.188943425945155896e-01 -3.819216350234926893e-01 -5.133431873353817843e-02 1.233163785563534676e-02
8.569000000000000838e+00 -9.488182281655516137e-02 -3.885838901691729408e-01 -2.172544717324906283e-03 5.240508373292596112e-04
8.570000000000000284e+00 -7.049663283498229516e-02 -3.937387773117218548e-01 4.697790628875339602e-02 -1.137804101984535299e-02
8.570999999999999730e+00 -4.587352072575143908e-02 -3.973608185216856992e-01 9.592291656479190465e-02 -2.333706209475894244e-02
8.572000000000000952e+00 -2.117980814808333168e-02 -3.994388760834508556e-01 1.444069932381722987e-01 -3.532212117279209806e-02
